id,field_legacy_id,blog_name,source_type,source_term,rename_term,ignore_term,person,movie,tv,book,music,stage,web_series,video_game,taxonomy_genre,taxonomy_ew_franchise,taxonomy_franchise,taxonomy_event,taxonomy_freeform,taxonomy_category
11985,insidetv_18307656,insidetv,tag,"Nico Tortorella",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10345,musicmix_1161691,musicmix,tag,"Nico Vega",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14369,insidemovies_14499871,insidemovies,tag,"Nicola Peltz",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35104,popwatch_277922,popwatch,tag,"Nicolas Cage",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41768,insidemovies_277922,insidemovies,tag,"Nicolas Cage",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708,thefamilyroom_277922,thefamilyroom,tag,"Nicolas Cage",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5969,popwatch_331258,popwatch,tag,"Nicolas Roeg",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41769,insidemovies_3927668,insidemovies,tag,"Nicolas Winding Refn",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,popwatch_3927668,popwatch,tag,"Nicolas Winding Refn",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14370,insidemovies_72097365,insidemovies,tag,"Nicolas Winding Refns","Nicolas Winding Refn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,popwatch_17434114,popwatch,tag,"Nicole Beharie",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14371,insidemovies_5020566,insidemovies,tag,"Nicole Holofcener",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39451,insidetv_172496,insidetv,tag,"Nicole Kidman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41770,insidemovies_172496,insidemovies,tag,"Nicole Kidman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35909,popstyle_172496,popstyle,tag,"Nicole Kidman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,popwatch_172496,popwatch,tag,"Nicole Kidman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36725,newsbriefs_172496,newsbriefs,tag,"Nicole Kidman",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,newsbriefs_38334798,newsbriefs,tag,"Nicole Lyn",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39452,insidetv_18707,insidetv,tag,"Nicole Richie",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35910,popstyle_18707,popstyle,tag,"Nicole Richie",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,popwatch_18707,popwatch,tag,"Nicole Richie",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,popwatch_21405,popwatch,tag,"Nicole Ritchie",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10346,musicmix_397601,musicmix,tag,"Nicole Scherzinger",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,musicmix_88954543,musicmix,tag,"Nicole Westbrook",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34244,insidetv_7295160,insidetv,tag,"Nicolle Wallace",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11986,insidetv_275065,insidetv,tag,"Nicollette Sheridan",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41771,insidemovies_2713739,insidemovies,tag,"Niecy Nash",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11987,insidetv_2713739,insidetv,tag,"Niecy Nash",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5975,popwatch_18111,popwatch,tag,Nielsen,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8297,popstyle_2017814,popstyle,tag,"Nigel Barker",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10348,musicmix_3855328,musicmix,tag,"Nigel Godrich",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11988,insidetv_9878051,insidetv,tag,"Nigel Lythegow","Nigel Lythgoe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11989,insidetv_877383,insidetv,tag,"Nigel Lythgoe",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5976,popwatch_440775,popwatch,tag,"Nigella Lawson",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36726,newsbriefs_440775,newsbriefs,tag,"Nigella Lawson",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14372,insidemovies_30500701,insidemovies,tag,"Night at the Museum 3",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2079,shelflife_34033819,shelflife,tag,"Night Film",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2080,shelflife_195690843,shelflife,tag,"Night of Cake &amp; Puppets",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5977,popwatch_1326456,popwatch,tag,"Night of Too Many Stars",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14373,insidemovies_829850,insidemovies,tag,Nightcrawler,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14374,insidemovies_459423,insidemovies,tag,Nightingale,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11990,insidetv_365373,insidetv,tag,"Nightly News",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2081,shelflife_99883,shelflife,tag,Nightmares!,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5978,popwatch_22151401,popwatch,tag,"Nightstand Inspection!",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5979,popwatch_71750,popwatch,tag,Nightwing,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5980,popwatch_12317222,popwatch,tag,"Nik Wallenda",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5981,popwatch_18715,popwatch,tag,Nike,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39453,insidetv_457520,insidetv,tag,Nikita,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37680,musicmix_457520,musicmix,tag,Nikita,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5982,popwatch_457520,popwatch,tag,Nikita,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,popwatch_457520,popwatch,category,Nikita,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5983,popwatch_134933785,popwatch,tag,"Nikki &amp; Sara Live",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,popwatch_697501,popwatch,tag,"Nikki Finke",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36727,newsbriefs_697501,newsbriefs,tag,"Nikki Finke",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34498,shelflife_697501,shelflife,tag,"Nikki Finke",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,popwatch_5257695,popwatch,tag,"Nikki M. James",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41772,insidemovies_769375,insidemovies,tag,"Nikki Reed",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8950,newsbriefs_769375,newsbriefs,tag,"Nikki Reed",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8951,newsbriefs_813289,newsbriefs,tag,"Nikki Sixx",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14375,insidemovies_6760171,insidemovies,tag,"Nikolaj Arcel",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41773,insidemovies_4127091,insidemovies,tag,"Nikolaj Coster-Waldau",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11991,insidetv_4127091,insidetv,tag,"Nikolaj Coster-Waldau",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10349,musicmix_4512961,musicmix,tag,"Nile Rodgers",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10350,musicmix_213327,musicmix,tag,Nimrod,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14376,insidemovies_4249450,insidemovies,tag,"Nimród Antal",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,popwatch_48575241,popwatch,tag,"Nina Agdal",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41774,insidemovies_31687477,insidemovies,tag,"Nina Arianda",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,popwatch_31687477,popwatch,tag,"Nina Arianda",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39454,insidetv_7104187,insidetv,tag,"Nina Dobrev",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41775,insidemovies_7104187,insidemovies,tag,"Nina Dobrev",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35911,popstyle_7104187,popstyle,tag,"Nina Dobrev",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,popwatch_7104187,popwatch,tag,"Nina Dobrev",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36728,newsbriefs_7104187,newsbriefs,tag,"Nina Dobrev",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35912,popstyle_2021883,popstyle,tag,"Nina Garcia",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,popwatch_2021883,popwatch,tag,"Nina Garcia",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,shelflife_32962712,shelflife,tag,"Nina Jacobson",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41776,insidemovies_253681,insidemovies,tag,"Nina Simone",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,popstyle_253681,popstyle,tag,"Nina Simone",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10351,musicmix_22946,musicmix,tag,"Nine Inch Nails",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5990,popwatch_334460,popwatch,tag,Nineties,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14377,insidemovies_42682389,insidemovies,tag,Ninjago,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5991,popwatch_6810,popwatch,tag,Ninjas,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35105,popwatch_1915,popwatch,tag,Nintendo,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2083,shelflife_1915,shelflife,tag,nintendo,Nintendo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36729,newsbriefs_1915,newsbriefs,tag,Nintendo,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35106,popwatch_77363,popwatch,tag,"Nintendo 64",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5992,popwatch_147648,popwatch,tag,"Nintendo wii",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11992,insidetv_27966,insidetv,tag,Nip/Tuck,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35107,popwatch_21592,popwatch,tag,Nirvana,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084,shelflife_21592,shelflife,tag,Nirvana,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37681,musicmix_21592,musicmix,tag,Nirvana,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10352,musicmix_77875,musicmix,tag,NME,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14378,insidemovies_111375,insidemovies,tag,No,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5993,popwatch_1289341,popwatch,tag,"No Country for Old Men",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36730,newsbriefs_1289341,newsbriefs,tag,"No Country for Old Men",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10353,musicmix_387407,musicmix,tag,"No Doubt",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085,shelflife_107714235,shelflife,tag,"No Easy Day",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5994,popwatch_203602962,popwatch,tag,"No Man's Sky",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10354,musicmix_937798,musicmix,tag,"No One",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10355,musicmix_222129104,musicmix,tag,"No One Ever Loved",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39455,insidetv_31217879,insidetv,tag,"No Ordinary Family",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5995,popwatch_31217879,popwatch,tag,"No Ordinary Family",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5996,popwatch_13098,popwatch,tag,"No place like home",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5997,popwatch_1507376,popwatch,tag,"No Reservations",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14379,insidemovies_176621144,insidemovies,tag,"No Stranger Than Love",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14380,insidemovies_27854979,insidemovies,tag,"No Subtitles Necessary",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10356,musicmix_963148,musicmix,tag,"No Surprises",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5998,popwatch_214854,popwatch,tag,"No Touching",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10357,musicmix_429014,musicmix,tag,"No Use For a Name",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14381,insidemovies_868267,insidemovies,tag,"No Way Out",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35108,popwatch_23545,popwatch,tag,Noah,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,shelflife_23545,shelflife,tag,Noah,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41777,insidemovies_23545,insidemovies,tag,Noah,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35913,popstyle_23545,popstyle,tag,Noah,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14382,insidemovies_334896,insidemovies,tag,"Noah Baumbach",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41778,insidemovies_2763486,insidemovies,tag,"Noah Emmerich",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11993,insidetv_2763486,insidetv,tag,"Noah Emmerich",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14383,insidemovies_8227221,insidemovies,tag,"Noah Miller",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14384,insidemovies_1142552,insidemovies,tag,"Noah Segan",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39456,insidetv_568391,insidetv,tag,"Noah Wyle",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5999,popwatch_568391,popwatch,tag,"Noah Wyle",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34357,insidemovies_166435,insidemovies,tag,"Noah's Ark",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14385,insidemovies_182206,insidemovies,tag,"Noam Chomsky",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,popwatch_203481,popwatch,tag,"Nobel Peace Prize",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2087,shelflife_384111,shelflife,tag,"Nobel Prize",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6001,popwatch_472806,popwatch,tag,Noel,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14386,insidemovies_1781296,insidemovies,tag,"Noel Clarke",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,popwatch_6068523,popwatch,tag,"Noel Fisher",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,musicmix_768557,musicmix,tag,"Noel Gallagher",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,shelflife_18264,shelflife,tag,Noggin,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34245,insidetv_10979617,insidetv,tag,"NoHo Arts District",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6003,popwatch_76431174,popwatch,tag,"Nominated for Nothing",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39457,insidetv_408053,insidetv,tag,Nominees,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41779,insidemovies_408053,insidemovies,tag,Nominees,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8299,popstyle_408053,popstyle,tag,Nominees,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41780,insidemovies_324682,insidemovies,tag,Non-Stop,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6004,popwatch_324682,popwatch,tag,Non-Stop,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2089,shelflife_8518,shelflife,tag,Nonfiction,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2090,shelflife_21747,shelflife,tag,Nook,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2091,shelflife_115745692,shelflife,tag,"Nook HD",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41781,insidemovies_11117031,insidemovies,tag,"Noomi Rapace",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,popwatch_11117031,popwatch,tag,"Noomi Rapace",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39458,insidetv_658071,insidetv,tag,"Nora Ephron",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35109,popwatch_658071,popwatch,tag,"Nora Ephron",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,shelflife_658071,shelflife,tag,"Nora Ephron",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41782,insidemovies_658071,insidemovies,tag,"Nora Ephron",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14387,insidemovies_164647595,insidemovies,tag,"Nora Ephron Prize",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14388,insidemovies_1142553,insidemovies,tag,"Nora Zehetner",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41783,insidemovies_253175,insidemovies,tag,"Norah Jones",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10359,musicmix_253175,musicmix,tag,"Norah Jones",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6006,popwatch_3995692,popwatch,tag,"Norbert Leo Butz",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35110,popwatch_11164118,popwatch,tag,"Norm Lewis",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39459,insidetv_784286,insidetv,tag,"Norm Macdonald",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41784,insidemovies_784286,insidemovies,tag,"Norm MacDonald",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,popwatch_784286,popwatch,tag,"Norm MacDonald",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14389,insidemovies_2843743,insidemovies,tag,"Norma Rae",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35111,popwatch_430268,popwatch,tag,"Norman Mailer",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,shelflife_430268,shelflife,tag,"Norman Mailer",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39460,insidetv_1419750,insidetv,tag,"Norman Reedus",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37682,musicmix_1419750,musicmix,tag,"Norman Reedus",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41785,insidemovies_1419750,insidemovies,tag,"Norman Reedus",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,popwatch_1419750,popwatch,tag,"Norman Reedus",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,shelflife_570509,shelflife,tag,"Norman Rockwell",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11994,insidetv_7723,insidetv,tag,"North America",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35914,popstyle_117332,popstyle,tag,"North West",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,popwatch_117332,popwatch,tag,"North West",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10360,musicmix_11104,musicmix,tag,Norway,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6010,popwatch_1159711,popwatch,tag,nostagia,Nostalgia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39461,insidetv_3607,insidetv,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35112,popwatch_3607,popwatch,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41786,insidemovies_3607,insidemovies,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35915,popstyle_3607,popstyle,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36731,newsbriefs_3607,newsbriefs,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34499,shelflife_3607,shelflife,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
709,thefamilyroom_3607,thefamilyroom,tag,Nostalgia,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10361,musicmix_52070611,musicmix,tag,"Nostalgia Ultra",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11995,insidetv_211042,insidetv,tag,Nostradamus,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10362,musicmix_44848,musicmix,tag,"Not Cool",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14390,insidemovies_2668733,insidemovies,tag,"Not Fade Away",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6011,popwatch_51321472,popwatch,tag,"Not Jon Hamm",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11996,insidetv_12609107,insidetv,tag,"not winning","Not Winning",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10363,musicmix_1281466,musicmix,tag,"Notes From Underground",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10364,musicmix_26481364,musicmix,tag,"Nothing Was The Same",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10365,musicmix_20130523,musicmix,tag,"Notorious B.I.G.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,popwatch_37825,popwatch,tag,"Notre Dame",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6013,popwatch_1005937,popwatch,tag,"Nov. 22",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,popstyle_17745,popstyle,tag,novela,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,shelflife_54254,shelflife,tag,novella,Novella,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2096,shelflife_1668,shelflife,tag,novels,Novels,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6014,popwatch_1029196,popwatch,tag,"November 22",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6015,popwatch_2763685,popwatch,tag,"November 22 1963",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14391,insidemovies_70666759,insidemovies,tag,"November Criminals",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14392,insidemovies_91896365,insidemovies,tag,"November Man",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6016,popwatch_22151318,popwatch,tag,"Now That&#039;s What I Call a Face!",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41787,insidemovies_11094877,insidemovies,tag,"Now You See Me",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6017,popwatch_11094877,popwatch,tag,"Now You See Me",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14393,insidemovies_9057654,insidemovies,tag,"Nowhere Boy",,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35113,popwatch_62270,popwatch,tag,NPR,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2097,shelflife_62270,shelflife,tag,NPR,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36732,newsbriefs_62270,newsbriefs,tag,NPR,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37683,musicmix_134035,musicmix,tag,NRA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6018,popwatch_134035,popwatch,tag,NRA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6019,popwatch_29197,popwatch,tag,NSA,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39462,insidetv_21038,insidetv,tag,NSFW,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41788,insidemovies_21038,insidemovies,tag,NSFW,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10366,musicmix_21038,musicmix,tag,NSFW,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37684,musicmix_258834,musicmix,tag,NSYNC,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35916,popstyle_258834,popstyle,tag,NSYNC,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11997,insidetv_7415969,insidetv,tag,NTSF,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35917,popstyle_131517,popstyle,tag,Nudity,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36733,newsbriefs_131517,newsbriefs,tag,Nudity,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6020,popwatch_131517,popwatch,tag,Nudity,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11998,insidetv_21703,insidetv,tag,Numb3rs,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39463,insidetv_9519252,insidetv,tag,"Nurse Jackie",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37685,musicmix_9519252,musicmix,tag,"Nurse Jackie",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6021,popwatch_9519252,popwatch,tag,"Nurse Jackie",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8301,popstyle_21301202,popstyle,tag,"Nurses Ball",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11999,insidetv_74912151,insidetv,tag,NUVOtv!,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10367,musicmix_149459,musicmix,tag,NWA,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6022,popwatch_9487,popwatch,tag,NYC,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12000,insidetv_53153834,insidetv,tag,"NYC 22",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6023,popwatch_760588,popwatch,tag,NYCC,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8302,popstyle_407586,popstyle,tag,NYE,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14394,insidemovies_620401,insidemovies,tag,Nymphomaniac,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10368,musicmix_8950658,musicmix,tag,NYSNC,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37686,musicmix_985587,musicmix,tag,O-Town,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6024,popwatch_985587,popwatch,tag,O-Town,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14395,insidemovies_412054,insidemovies,tag,"O.J. Simpson",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10369,musicmix_1934205,musicmix,tag,"Oak Ridge Boys",,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10370,musicmix_2887,musicmix,tag,Oasis,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37687,musicmix_376320,musicmix,tag,Obama,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,popwatch_376320,popwatch,tag,Obama,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,newsbriefs_116428,newsbriefs,tag,Obit,Obituary,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
